Local authority,Library name,Month,Type,Loans
Devon,TAVISTOCK,2018-12,Adult Audiobook,198
Devon,TAVISTOCK,2018-12,Adult Fiction,2216
Devon,TAVISTOCK,2018-12,Adult Non Fiction,492
Devon,TAVISTOCK,2018-12,Children and Teen Fiction,1075
Devon,TAVISTOCK,2018-12,Children and Teen Non-Fiction,107
Devon,TAVISTOCK,2018-12,Children Audiobook,36
Devon,TAVISTOCK,2018-12,DVD,42
Devon,TAVISTOCK,2018-12,Misc,98
Devon,TAVISTOCK,2018-12,Music CD,14
Devon,TAVISTOCK,2018-12,Sheet Music,3
Devon,TAVISTOCK,2019-01,Adult Audiobook,209
Devon,TAVISTOCK,2019-01,Adult Fiction,2774
Devon,TAVISTOCK,2019-01,Adult Non Fiction,726
Devon,TAVISTOCK,2019-01,Children and Teen Fiction,1606
Devon,TAVISTOCK,2019-01,Children and Teen Non-Fiction,195
Devon,TAVISTOCK,2019-01,Children Audiobook,65
Devon,TAVISTOCK,2019-01,DVD,65
Devon,TAVISTOCK,2019-01,Misc,102
Devon,TAVISTOCK,2019-01,Music CD,6
Devon,TAVISTOCK,2019-01,Sheet Music,4
Devon,TAVISTOCK,2019-02,Adult Audiobook,165
Devon,TAVISTOCK,2019-02,Adult Fiction,2717
Devon,TAVISTOCK,2019-02,Adult Non Fiction,646
Devon,TAVISTOCK,2019-02,Children and Teen Fiction,1446
Devon,TAVISTOCK,2019-02,Children and Teen Non-Fiction,185
Devon,TAVISTOCK,2019-02,Children Audiobook,48
Devon,TAVISTOCK,2019-02,DVD,63
Devon,TAVISTOCK,2019-02,Misc,79
Devon,TAVISTOCK,2019-02,Music CD,8
Devon,TAVISTOCK,2019-02,Play,1
Devon,TAVISTOCK,2019-02,Sheet Music,3
Devon,TAVISTOCK,2019-03,Adult Audiobook,230
Devon,TAVISTOCK,2019-03,Adult Fiction,2905
Devon,TAVISTOCK,2019-03,Adult Non Fiction,720
Devon,TAVISTOCK,2019-03,Children and Teen Fiction,1726
Devon,TAVISTOCK,2019-03,Children and Teen Non-Fiction,198
Devon,TAVISTOCK,2019-03,Children Audiobook,60
Devon,TAVISTOCK,2019-03,DVD,61
Devon,TAVISTOCK,2019-03,Misc,13
Devon,TAVISTOCK,2019-03,Music CD,6
Devon,TAVISTOCK,2019-03,Play,0
Devon,TAVISTOCK,2019-03,Sheet Music,4
Devon,TAVISTOCK,2019-04,Adult Audiobook,168
Devon,TAVISTOCK,2019-04,Adult Fiction,2794
Devon,TAVISTOCK,2019-04,Adult Non Fiction,668
Devon,TAVISTOCK,2019-04,Children and Teen Fiction,1617
Devon,TAVISTOCK,2019-04,Children and Teen Non-Fiction,187
Devon,TAVISTOCK,2019-04,Children Audiobook,38
Devon,TAVISTOCK,2019-04,DVD,64
Devon,TAVISTOCK,2019-04,Misc,1
Devon,TAVISTOCK,2019-04,Music CD,4
Devon,TAVISTOCK,2019-04,Sheet Music,4
Devon,TAVISTOCK,2019-05,Adult Audiobook,187
Devon,TAVISTOCK,2019-05,Adult Fiction,2711
Devon,TAVISTOCK,2019-05,Adult Non Fiction,515
Devon,TAVISTOCK,2019-05,Children and Teen Fiction,1561
Devon,TAVISTOCK,2019-05,Children and Teen Non-Fiction,187
Devon,TAVISTOCK,2019-05,Children Audiobook,32
Devon,TAVISTOCK,2019-05,DVD,73
Devon,TAVISTOCK,2019-05,Misc,1
Devon,TAVISTOCK,2019-05,Music CD,4
Devon,TAVISTOCK,2019-05,Sheet Music,1
Devon,TAVISTOCK,2019-06,Adult Audiobook,202
Devon,TAVISTOCK,2019-06,Adult Fiction,2481
Devon,TAVISTOCK,2019-06,Adult Non Fiction,592
Devon,TAVISTOCK,2019-06,Children and Teen Fiction,1450
Devon,TAVISTOCK,2019-06,Children and Teen Non-Fiction,198
Devon,TAVISTOCK,2019-06,Children Audiobook,50
Devon,TAVISTOCK,2019-06,DVD,49
Devon,TAVISTOCK,2019-06,Misc,1
Devon,TAVISTOCK,2019-06,Play,1
Devon,TAVISTOCK,2019-06,Sheet Music,3
Devon,TAVISTOCK,2019-07,Adult Audiobook,177
Devon,TAVISTOCK,2019-07,Adult Fiction,2853
Devon,TAVISTOCK,2019-07,Adult Non Fiction,543
Devon,TAVISTOCK,2019-07,Children and Teen Fiction,2346
Devon,TAVISTOCK,2019-07,Children and Teen Non-Fiction,262
Devon,TAVISTOCK,2019-07,Children Audiobook,63
Devon,TAVISTOCK,2019-07,DVD,52
Devon,TAVISTOCK,2019-07,Misc,1
Devon,TAVISTOCK,2019-07,Music CD,2
Devon,TAVISTOCK,2019-08,Adult Audiobook,167
Devon,TAVISTOCK,2019-08,Adult Fiction,2964
Devon,TAVISTOCK,2019-08,Adult Non Fiction,597
Devon,TAVISTOCK,2019-08,Children and Teen Fiction,2755
Devon,TAVISTOCK,2019-08,Children and Teen Non-Fiction,321
Devon,TAVISTOCK,2019-08,Children Audiobook,68
Devon,TAVISTOCK,2019-08,DVD,97
Devon,TAVISTOCK,2019-08,Play,1
Devon,TAVISTOCK,2019-08,Sheet Music,5
Devon,TAVISTOCK,2019-09,Adult Audiobook,195
Devon,TAVISTOCK,2019-09,Adult Fiction,2860
Devon,TAVISTOCK,2019-09,Adult Non Fiction,506
Devon,TAVISTOCK,2019-09,Children and Teen Fiction,1690
Devon,TAVISTOCK,2019-09,Children and Teen Non-Fiction,168
Devon,TAVISTOCK,2019-09,Children Audiobook,36
Devon,TAVISTOCK,2019-09,DVD,66
Devon,TAVISTOCK,2019-09,Misc,1
Devon,TAVISTOCK,2019-09,Music CD,6
Devon,TAVISTOCK,2019-09,Play,2
Devon,TAVISTOCK,2019-10,Adult Audiobook,177
Devon,TAVISTOCK,2019-10,Adult Fiction,2844
Devon,TAVISTOCK,2019-10,Adult Non Fiction,623
Devon,TAVISTOCK,2019-10,Children and Teen Fiction,1574
Devon,TAVISTOCK,2019-10,Children and Teen Non-Fiction,215
Devon,TAVISTOCK,2019-10,Children Audiobook,41
Devon,TAVISTOCK,2019-10,DVD,74
Devon,TAVISTOCK,2019-10,Music CD,4
Devon,TAVISTOCK,2019-10,Play,1
Devon,TAVISTOCK,2019-10,Sheet Music,1
Devon,TAVISTOCK,2019-11,Adult Audiobook,186
Devon,TAVISTOCK,2019-11,Adult Fiction,2787
Devon,TAVISTOCK,2019-11,Adult Non Fiction,630
Devon,TAVISTOCK,2019-11,Children and Teen Fiction,1592
Devon,TAVISTOCK,2019-11,Children and Teen Non-Fiction,186
Devon,TAVISTOCK,2019-11,Children Audiobook,43
Devon,TAVISTOCK,2019-11,DVD,66
Devon,TAVISTOCK,2019-11,Misc,1
Devon,TAVISTOCK,2019-11,Music CD,2
Devon,TAVISTOCK,2019-11,Sheet Music,5
Devon,TAVISTOCK,2019-12,Adult Audiobook,158
Devon,TAVISTOCK,2019-12,Adult Fiction,2056
Devon,TAVISTOCK,2019-12,Adult Non Fiction,445
Devon,TAVISTOCK,2019-12,Children and Teen Fiction,903
Devon,TAVISTOCK,2019-12,Children and Teen Non-Fiction,65
Devon,TAVISTOCK,2019-12,Children Audiobook,27
Devon,TAVISTOCK,2019-12,DVD,57
Devon,TAVISTOCK,2019-12,Music CD,3
Devon,TAVISTOCK,2019-12,Play,1
Devon,TAVISTOCK,2019-12,Sheet Music,4
Devon,TAVISTOCK,2020-01,Adult Audiobook,133
Devon,TAVISTOCK,2020-01,Adult Fiction,2872
Devon,TAVISTOCK,2020-01,Adult Non Fiction,685
Devon,TAVISTOCK,2020-01,Children and Teen Fiction,1553
Devon,TAVISTOCK,2020-01,Children and Teen Non-Fiction,226
Devon,TAVISTOCK,2020-01,Children Audiobook,45
Devon,TAVISTOCK,2020-01,DVD,50
Devon,TAVISTOCK,2020-01,Misc,1
Devon,TAVISTOCK,2020-01,Music CD,17
Devon,TAVISTOCK,2020-01,Play,1
Devon,TAVISTOCK,2020-01,Sheet Music,6
Devon,TAVISTOCK,2020-02,Adult Audiobook,147
Devon,TAVISTOCK,2020-02,Adult Fiction,2599
Devon,TAVISTOCK,2020-02,Adult Non Fiction,598
Devon,TAVISTOCK,2020-02,Children and Teen Fiction,1599
Devon,TAVISTOCK,2020-02,Children and Teen Non-Fiction,240
Devon,TAVISTOCK,2020-02,Children Audiobook,45
Devon,TAVISTOCK,2020-02,DVD,66
Devon,TAVISTOCK,2020-02,Music CD,10
Devon,TAVISTOCK,2020-02,Sheet Music,1
Devon,TAVISTOCK,2020-03,Adult Audiobook,146
Devon,TAVISTOCK,2020-03,Adult Fiction,2084
Devon,TAVISTOCK,2020-03,Adult Non Fiction,423
Devon,TAVISTOCK,2020-03,Children and Teen Fiction,1178
Devon,TAVISTOCK,2020-03,Children and Teen Non-Fiction,151
Devon,TAVISTOCK,2020-03,Children Audiobook,19
Devon,TAVISTOCK,2020-03,DVD,54
Devon,TAVISTOCK,2020-03,Music CD,7
Devon,TAVISTOCK,2020-03,Sheet Music,3
Devon,TAVISTOCK,2020-06,Adult Fiction,8
Devon,TAVISTOCK,2020-06,Adult Non Fiction,6
Devon,TAVISTOCK,2020-07,Adult Audiobook,50
Devon,TAVISTOCK,2020-07,Adult Fiction,675
Devon,TAVISTOCK,2020-07,Adult Non Fiction,128
Devon,TAVISTOCK,2020-07,Children and Teen Fiction,425
Devon,TAVISTOCK,2020-07,Children and Teen Non-Fiction,36
Devon,TAVISTOCK,2020-07,Children Audiobook,10
Devon,TAVISTOCK,2020-07,DVD,9
Devon,TAVISTOCK,2020-07,Music CD,1
Devon,TAVISTOCK,2020-08,Adult Audiobook,80
Devon,TAVISTOCK,2020-08,Adult Fiction,1431
Devon,TAVISTOCK,2020-08,Adult Non Fiction,316
Devon,TAVISTOCK,2020-08,Children and Teen Fiction,825
Devon,TAVISTOCK,2020-08,Children and Teen Non-Fiction,75
Devon,TAVISTOCK,2020-08,Children Audiobook,6
Devon,TAVISTOCK,2020-08,DVD,20
Devon,TAVISTOCK,2020-08,Misc,3
Devon,TAVISTOCK,2020-09,Adult Audiobook,52
Devon,TAVISTOCK,2020-09,Adult Fiction,1903
Devon,TAVISTOCK,2020-09,Adult Non Fiction,407
Devon,TAVISTOCK,2020-09,Children and Teen Fiction,702
Devon,TAVISTOCK,2020-09,Children and Teen Non-Fiction,67
Devon,TAVISTOCK,2020-09,Children Audiobook,12
Devon,TAVISTOCK,2020-09,DVD,20
Devon,TAVISTOCK,2020-09,Music CD,3
Devon,TAVISTOCK,2020-09,Play,1
Devon,TAVISTOCK,2020-09,Sheet Music,1
Devon,TEIGNMOUTH,2015-04,Adult Audiobook,192
Devon,TEIGNMOUTH,2015-04,Adult Fiction,2050
Devon,TEIGNMOUTH,2015-04,Adult Non Fiction,542
Devon,TEIGNMOUTH,2015-04,Children and Teen Fiction,1198
Devon,TEIGNMOUTH,2015-04,Children and Teen Non-Fiction,122
Devon,TEIGNMOUTH,2015-04,Children Audiobook,15
Devon,TEIGNMOUTH,2015-04,DVD,118
Devon,TEIGNMOUTH,2015-04,Misc,11
Devon,TEIGNMOUTH,2015-04,Music CD,33
Devon,TEIGNMOUTH,2015-04,Play,3
Devon,TEIGNMOUTH,2015-04,Sheet Music,7
Devon,TEIGNMOUTH,2015-05,Adult Audiobook,162
Devon,TEIGNMOUTH,2015-05,Adult Fiction,2137
Devon,TEIGNMOUTH,2015-05,Adult Non Fiction,564
Devon,TEIGNMOUTH,2015-05,Children and Teen Fiction,1333
Devon,TEIGNMOUTH,2015-05,Children and Teen Non-Fiction,168
Devon,TEIGNMOUTH,2015-05,Children Audiobook,11
Devon,TEIGNMOUTH,2015-05,DVD,139
Devon,TEIGNMOUTH,2015-05,Misc,7
Devon,TEIGNMOUTH,2015-05,Music CD,40
Devon,TEIGNMOUTH,2015-05,Sheet Music,2
Devon,TEIGNMOUTH,2015-06,Adult Audiobook,178
Devon,TEIGNMOUTH,2015-06,Adult Fiction,2249
Devon,TEIGNMOUTH,2015-06,Adult Non Fiction,554
Devon,TEIGNMOUTH,2015-06,Children and Teen Fiction,1220
Devon,TEIGNMOUTH,2015-06,Children and Teen Non-Fiction,87
Devon,TEIGNMOUTH,2015-06,Children Audiobook,10
Devon,TEIGNMOUTH,2015-06,DVD,132
Devon,TEIGNMOUTH,2015-06,Misc,6
Devon,TEIGNMOUTH,2015-06,Music CD,22
Devon,TEIGNMOUTH,2015-06,Sheet Music,12
Devon,TEIGNMOUTH,2015-07,Adult Audiobook,182
Devon,TEIGNMOUTH,2015-07,Adult Fiction,2299
Devon,TEIGNMOUTH,2015-07,Adult Non Fiction,563
Devon,TEIGNMOUTH,2015-07,Children and Teen Fiction,2021
Devon,TEIGNMOUTH,2015-07,Children and Teen Non-Fiction,191
Devon,TEIGNMOUTH,2015-07,Children Audiobook,32
Devon,TEIGNMOUTH,2015-07,DVD,145
Devon,TEIGNMOUTH,2015-07,Misc,4
Devon,TEIGNMOUTH,2015-07,Music CD,31
Devon,TEIGNMOUTH,2015-07,Play,7
Devon,TEIGNMOUTH,2015-07,Sheet Music,2
Devon,TEIGNMOUTH,2015-08,Adult Audiobook,168
Devon,TEIGNMOUTH,2015-08,Adult Fiction,2255
Devon,TEIGNMOUTH,2015-08,Adult Non Fiction,552
Devon,TEIGNMOUTH,2015-08,Children and Teen Fiction,2147
Devon,TEIGNMOUTH,2015-08,Children and Teen Non-Fiction,188
Devon,TEIGNMOUTH,2015-08,Children Audiobook,33
Devon,TEIGNMOUTH,2015-08,DVD,170
Devon,TEIGNMOUTH,2015-08,Misc,5
Devon,TEIGNMOUTH,2015-08,Music CD,14
Devon,TEIGNMOUTH,2015-08,Play,3
Devon,TEIGNMOUTH,2015-08,Sheet Music,3
Devon,TEIGNMOUTH,2015-09,Adult Audiobook,184
Devon,TEIGNMOUTH,2015-09,Adult Fiction,2287
Devon,TEIGNMOUTH,2015-09,Adult Non Fiction,553
Devon,TEIGNMOUTH,2015-09,Children and Teen Fiction,1470
Devon,TEIGNMOUTH,2015-09,Children and Teen Non-Fiction,186
Devon,TEIGNMOUTH,2015-09,Children Audiobook,23
Devon,TEIGNMOUTH,2015-09,DVD,114
Devon,TEIGNMOUTH,2015-09,Misc,4
Devon,TEIGNMOUTH,2015-09,Music CD,19
Devon,TEIGNMOUTH,2015-09,Play,0
Devon,TEIGNMOUTH,2015-09,Sheet Music,2
Devon,TEIGNMOUTH,2015-10,Adult Audiobook,170
Devon,TEIGNMOUTH,2015-10,Adult Fiction,2231
Devon,TEIGNMOUTH,2015-10,Adult Non Fiction,582
Devon,TEIGNMOUTH,2015-10,Children and Teen Fiction,1375
Devon,TEIGNMOUTH,2015-10,Children and Teen Non-Fiction,162
Devon,TEIGNMOUTH,2015-10,Children Audiobook,16
Devon,TEIGNMOUTH,2015-10,DVD,127
Devon,TEIGNMOUTH,2015-10,Misc,2
Devon,TEIGNMOUTH,2015-10,Music CD,8
Devon,TEIGNMOUTH,2015-10,Play,0
Devon,TEIGNMOUTH,2015-10,Sheet Music,4
Devon,TEIGNMOUTH,2015-11,Adult Audiobook,166
Devon,TEIGNMOUTH,2015-11,Adult Fiction,2250
Devon,TEIGNMOUTH,2015-11,Adult Non Fiction,635
Devon,TEIGNMOUTH,2015-11,Children and Teen Fiction,1265
Devon,TEIGNMOUTH,2015-11,Children and Teen Non-Fiction,131
Devon,TEIGNMOUTH,2015-11,Children Audiobook,12
Devon,TEIGNMOUTH,2015-11,DVD,93
Devon,TEIGNMOUTH,2015-11,Misc,1
Devon,TEIGNMOUTH,2015-11,Music CD,32
Devon,TEIGNMOUTH,2015-11,Play,0
Devon,TEIGNMOUTH,2015-11,Sheet Music,3
Devon,TEIGNMOUTH,2015-12,Adult Audiobook,142
Devon,TEIGNMOUTH,2015-12,Adult Fiction,1613
Devon,TEIGNMOUTH,2015-12,Adult Non Fiction,416
Devon,TEIGNMOUTH,2015-12,Children and Teen Fiction,853
Devon,TEIGNMOUTH,2015-12,Children and Teen Non-Fiction,65
Devon,TEIGNMOUTH,2015-12,Children Audiobook,21
Devon,TEIGNMOUTH,2015-12,DVD,121
Devon,TEIGNMOUTH,2015-12,Misc,0
Devon,TEIGNMOUTH,2015-12,Music CD,25
Devon,TEIGNMOUTH,2015-12,Play,0
Devon,TEIGNMOUTH,2015-12,Sheet Music,1
Devon,TEIGNMOUTH,2016-01,Adult Audiobook,141
Devon,TEIGNMOUTH,2016-01,Adult Fiction,2437
Devon,TEIGNMOUTH,2016-01,Adult Non Fiction,616
Devon,TEIGNMOUTH,2016-01,Children and Teen Fiction,1264
Devon,TEIGNMOUTH,2016-01,Children and Teen Non-Fiction,113
Devon,TEIGNMOUTH,2016-01,Children Audiobook,33
Devon,TEIGNMOUTH,2016-01,DVD,96
Devon,TEIGNMOUTH,2016-01,Misc,1
Devon,TEIGNMOUTH,2016-01,Music CD,16
Devon,TEIGNMOUTH,2016-01,Play,3
Devon,TEIGNMOUTH,2016-01,Sheet Music,1
Devon,TEIGNMOUTH,2016-02,Adult Audiobook,172
Devon,TEIGNMOUTH,2016-02,Adult Fiction,2258
Devon,TEIGNMOUTH,2016-02,Adult Non Fiction,657
Devon,TEIGNMOUTH,2016-02,Children and Teen Fiction,1294
Devon,TEIGNMOUTH,2016-02,Children and Teen Non-Fiction,141
Devon,TEIGNMOUTH,2016-02,Children Audiobook,22
Devon,TEIGNMOUTH,2016-02,DVD,143
Devon,TEIGNMOUTH,2016-02,Misc,3
Devon,TEIGNMOUTH,2016-02,Music CD,7
Devon,TEIGNMOUTH,2016-02,Play,3
Devon,TEIGNMOUTH,2016-02,Sheet Music,4
Devon,TEIGNMOUTH,2016-03,Adult Audiobook,178
Devon,TEIGNMOUTH,2016-03,Adult Fiction,2249
Devon,TEIGNMOUTH,2016-03,Adult Non Fiction,553
Devon,TEIGNMOUTH,2016-03,Children and Teen Fiction,1195
Devon,TEIGNMOUTH,2016-03,Children and Teen Non-Fiction,124
Devon,TEIGNMOUTH,2016-03,Children Audiobook,18
Devon,TEIGNMOUTH,2016-03,DVD,122
Devon,TEIGNMOUTH,2016-03,Misc,3
Devon,TEIGNMOUTH,2016-03,Music CD,8
Devon,TEIGNMOUTH,2016-03,Play,0
Devon,TEIGNMOUTH,2016-03,Sheet Music,6
Devon,TEIGNMOUTH,2016-04,Adult Audiobook,164
Devon,TEIGNMOUTH,2016-04,Adult Fiction,2336
Devon,TEIGNMOUTH,2016-04,Adult Non Fiction,641
Devon,TEIGNMOUTH,2016-04,Children and Teen Fiction,1296
Devon,TEIGNMOUTH,2016-04,Children and Teen Non-Fiction,110
Devon,TEIGNMOUTH,2016-04,Children Audiobook,20
Devon,TEIGNMOUTH,2016-04,DVD,140
Devon,TEIGNMOUTH,2016-04,Misc,0
Devon,TEIGNMOUTH,2016-04,Music CD,22
Devon,TEIGNMOUTH,2016-04,Sheet Music,7
Devon,TEIGNMOUTH,2016-05,Adult Audiobook,141
Devon,TEIGNMOUTH,2016-05,Adult Fiction,1941
Devon,TEIGNMOUTH,2016-05,Adult Non Fiction,490
Devon,TEIGNMOUTH,2016-05,Children and Teen Fiction,988
Devon,TEIGNMOUTH,2016-05,Children and Teen Non-Fiction,101
Devon,TEIGNMOUTH,2016-05,Children Audiobook,8
Devon,TEIGNMOUTH,2016-05,DVD,95
Devon,TEIGNMOUTH,2016-05,Misc,2
Devon,TEIGNMOUTH,2016-05,Music CD,15
Devon,TEIGNMOUTH,2016-05,Sheet Music,0
Devon,TEIGNMOUTH,2016-06,Adult Audiobook,148
Devon,TEIGNMOUTH,2016-06,Adult Fiction,2200
Devon,TEIGNMOUTH,2016-06,Adult Non Fiction,442
Devon,TEIGNMOUTH,2016-06,Children and Teen Fiction,1069
Devon,TEIGNMOUTH,2016-06,Children and Teen Non-Fiction,97
Devon,TEIGNMOUTH,2016-06,Children Audiobook,13
Devon,TEIGNMOUTH,2016-06,DVD,130
Devon,TEIGNMOUTH,2016-06,Misc,0
Devon,TEIGNMOUTH,2016-06,Music CD,3
Devon,TEIGNMOUTH,2016-06,Sheet Music,4
Devon,TEIGNMOUTH,2016-07,Adult Audiobook,112
Devon,TEIGNMOUTH,2016-07,Adult Fiction,2094
Devon,TEIGNMOUTH,2016-07,Adult Non Fiction,549
Devon,TEIGNMOUTH,2016-07,Children and Teen Fiction,1609
Devon,TEIGNMOUTH,2016-07,Children and Teen Non-Fiction,151
Devon,TEIGNMOUTH,2016-07,Children Audiobook,31
Devon,TEIGNMOUTH,2016-07,DVD,108
Devon,TEIGNMOUTH,2016-07,Music CD,8
Devon,TEIGNMOUTH,2016-07,Sheet Music,2
Devon,TEIGNMOUTH,2016-08,Adult Audiobook,138
Devon,TEIGNMOUTH,2016-08,Adult Fiction,2235
Devon,TEIGNMOUTH,2016-08,Adult Non Fiction,551
Devon,TEIGNMOUTH,2016-08,Children and Teen Fiction,1881
Devon,TEIGNMOUTH,2016-08,Children and Teen Non-Fiction,204
Devon,TEIGNMOUTH,2016-08,Children Audiobook,26
Devon,TEIGNMOUTH,2016-08,DVD,147
Devon,TEIGNMOUTH,2016-08,Misc,1
Devon,TEIGNMOUTH,2016-08,Music CD,10
Devon,TEIGNMOUTH,2016-08,Sheet Music,1
Devon,TEIGNMOUTH,2016-09,Adult Audiobook,148
Devon,TEIGNMOUTH,2016-09,Adult Fiction,2116
Devon,TEIGNMOUTH,2016-09,Adult Non Fiction,532
Devon,TEIGNMOUTH,2016-09,Children and Teen Fiction,1357
Devon,TEIGNMOUTH,2016-09,Children and Teen Non-Fiction,136
Devon,TEIGNMOUTH,2016-09,Children Audiobook,18
Devon,TEIGNMOUTH,2016-09,DVD,117
Devon,TEIGNMOUTH,2016-09,Misc,0
Devon,TEIGNMOUTH,2016-09,Music CD,17
Devon,TEIGNMOUTH,2016-09,Sheet Music,4
Devon,TEIGNMOUTH,2016-10,Adult Audiobook,106
Devon,TEIGNMOUTH,2016-10,Adult Fiction,2273
Devon,TEIGNMOUTH,2016-10,Adult Non Fiction,568
Devon,TEIGNMOUTH,2016-10,Children and Teen Fiction,1191
Devon,TEIGNMOUTH,2016-10,Children and Teen Non-Fiction,142
Devon,TEIGNMOUTH,2016-10,Children Audiobook,30
Devon,TEIGNMOUTH,2016-10,DVD,125
Devon,TEIGNMOUTH,2016-10,Misc,1
Devon,TEIGNMOUTH,2016-10,Music CD,20
Devon,TEIGNMOUTH,2016-10,Sheet Music,5
Devon,TEIGNMOUTH,2016-11,Adult Audiobook,125
Devon,TEIGNMOUTH,2016-11,Adult Fiction,2310
Devon,TEIGNMOUTH,2016-11,Adult Non Fiction,517
Devon,TEIGNMOUTH,2016-11,Children and Teen Fiction,1174
Devon,TEIGNMOUTH,2016-11,Children and Teen Non-Fiction,121
Devon,TEIGNMOUTH,2016-11,Children Audiobook,8
Devon,TEIGNMOUTH,2016-11,DVD,86
Devon,TEIGNMOUTH,2016-11,Misc,0
Devon,TEIGNMOUTH,2016-11,Music CD,25
Devon,TEIGNMOUTH,2016-11,Sheet Music,11
Devon,TEIGNMOUTH,2016-12,Adult Audiobook,110
Devon,TEIGNMOUTH,2016-12,Adult Fiction,1664
Devon,TEIGNMOUTH,2016-12,Adult Non Fiction,431
Devon,TEIGNMOUTH,2016-12,Children and Teen Fiction,652
Devon,TEIGNMOUTH,2016-12,Children and Teen Non-Fiction,79
Devon,TEIGNMOUTH,2016-12,Children Audiobook,20
Devon,TEIGNMOUTH,2016-12,DVD,72
Devon,TEIGNMOUTH,2016-12,Music CD,17
Devon,TEIGNMOUTH,2016-12,Sheet Music,0
Devon,TEIGNMOUTH,2017-01,Adult Audiobook,150
Devon,TEIGNMOUTH,2017-01,Adult Fiction,2560
Devon,TEIGNMOUTH,2017-01,Adult Non Fiction,661
Devon,TEIGNMOUTH,2017-01,Children and Teen Fiction,1251
Devon,TEIGNMOUTH,2017-01,Children and Teen Non-Fiction,124
Devon,TEIGNMOUTH,2017-01,Children Audiobook,27
Devon,TEIGNMOUTH,2017-01,DVD,89
Devon,TEIGNMOUTH,2017-01,Misc,5
Devon,TEIGNMOUTH,2017-01,Music CD,4
Devon,TEIGNMOUTH,2017-01,Sheet Music,6
Devon,TEIGNMOUTH,2017-02,Adult Audiobook,144
Devon,TEIGNMOUTH,2017-02,Adult Fiction,1985
Devon,TEIGNMOUTH,2017-02,Adult Non Fiction,521
Devon,TEIGNMOUTH,2017-02,Children and Teen Fiction,1042
Devon,TEIGNMOUTH,2017-02,Children and Teen Non-Fiction,97
Devon,TEIGNMOUTH,2017-02,Children Audiobook,17
Devon,TEIGNMOUTH,2017-02,DVD,78
Devon,TEIGNMOUTH,2017-02,Misc,0
Devon,TEIGNMOUTH,2017-02,Music CD,9
Devon,TEIGNMOUTH,2017-02,Play,1
Devon,TEIGNMOUTH,2017-02,Sheet Music,7
Devon,TEIGNMOUTH,2017-03,Adult Audiobook,154
Devon,TEIGNMOUTH,2017-03,Adult Fiction,2195
Devon,TEIGNMOUTH,2017-03,Adult Non Fiction,576
Devon,TEIGNMOUTH,2017-03,Children and Teen Fiction,1304
Devon,TEIGNMOUTH,2017-03,Children and Teen Non-Fiction,108
Devon,TEIGNMOUTH,2017-03,Children Audiobook,21
Devon,TEIGNMOUTH,2017-03,DVD,100
Devon,TEIGNMOUTH,2017-03,Misc,2
Devon,TEIGNMOUTH,2017-03,Music CD,18
Devon,TEIGNMOUTH,2017-03,Play,1
Devon,TEIGNMOUTH,2017-03,Sheet Music,6
Devon,TEIGNMOUTH,2017-04,Adult Audiobook,110
Devon,TEIGNMOUTH,2017-04,Adult Fiction,1918
Devon,TEIGNMOUTH,2017-04,Adult Non Fiction,441
Devon,TEIGNMOUTH,2017-04,Children and Teen Fiction,1106
Devon,TEIGNMOUTH,2017-04,Children and Teen Non-Fiction,93
Devon,TEIGNMOUTH,2017-04,Children Audiobook,14
Devon,TEIGNMOUTH,2017-04,DVD,85
Devon,TEIGNMOUTH,2017-04,Misc,1
Devon,TEIGNMOUTH,2017-04,Music CD,19
Devon,TEIGNMOUTH,2017-04,Play,1
Devon,TEIGNMOUTH,2017-04,Sheet Music,6
Devon,TEIGNMOUTH,2017-05,Adult Audiobook,120
Devon,TEIGNMOUTH,2017-05,Adult Fiction,2011
Devon,TEIGNMOUTH,2017-05,Adult Non Fiction,469
Devon,TEIGNMOUTH,2017-05,Children and Teen Fiction,1239
Devon,TEIGNMOUTH,2017-05,Children and Teen Non-Fiction,118
Devon,TEIGNMOUTH,2017-05,Children Audiobook,14
Devon,TEIGNMOUTH,2017-05,DVD,89
Devon,TEIGNMOUTH,2017-05,Misc,5
Devon,TEIGNMOUTH,2017-05,Music CD,16
Devon,TEIGNMOUTH,2017-05,Play,0
Devon,TEIGNMOUTH,2017-05,Sheet Music,5
Devon,TEIGNMOUTH,2017-06,Adult Audiobook,138
Devon,TEIGNMOUTH,2017-06,Adult Fiction,2017
Devon,TEIGNMOUTH,2017-06,Adult Non Fiction,424
Devon,TEIGNMOUTH,2017-06,Children and Teen Fiction,1017
Devon,TEIGNMOUTH,2017-06,Children and Teen Non-Fiction,92
Devon,TEIGNMOUTH,2017-06,Children Audiobook,9
Devon,TEIGNMOUTH,2017-06,DVD,69
Devon,TEIGNMOUTH,2017-06,Misc,0
Devon,TEIGNMOUTH,2017-06,Music CD,11
Devon,TEIGNMOUTH,2017-06,Play,0
Devon,TEIGNMOUTH,2017-06,Sheet Music,4
Devon,TEIGNMOUTH,2017-07,Adult Audiobook,144
Devon,TEIGNMOUTH,2017-07,Adult Fiction,2077
Devon,TEIGNMOUTH,2017-07,Adult Non Fiction,495
Devon,TEIGNMOUTH,2017-07,Children and Teen Fiction,1901
Devon,TEIGNMOUTH,2017-07,Children and Teen Non-Fiction,96
Devon,TEIGNMOUTH,2017-07,Children Audiobook,36
Devon,TEIGNMOUTH,2017-07,DVD,91
